date,station_id,station_name,river,basin,lat,lon,role,stage_m,discharge_m3s,precip_mm,temp_c,sediment_kgm3,area_m2,warn_stage_m,alert_stage_m,warn_q_m3s,alert_q_m3s
2023-10-20,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.08,3.9,1.5,15.4,0.87,5.7,2090.5,2091.5,120,250
2023-10-21,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.08,3.72,1.3,13.6,0.89,5.4,2090.5,2091.5,120,250
2023-10-22,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.07,3.31,0.4,12.2,0.89,4.9,2090.5,2091.5,120,250
2023-10-23,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.07,2.97,0.0,10.5,0.79,4.4,2090.5,2091.5,120,250
2023-10-24,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.07,2.79,0.0,11.7,0.89,4.2,2090.5,2091.5,120,250
2023-10-25,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.07,2.85,0.0,15.0,0.85,4.3,2090.5,2091.5,120,250
2023-10-26,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.07,2.67,0.0,17.9,0.86,4.0,2090.5,2091.5,120,250
2023-10-27,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.07,2.63,0.0,20.0,0.78,4.0,2090.5,2091.5,120,250
2023-10-28,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.07,2.65,0.0,21.2,0.85,4.0,2090.5,2091.5,120,250
2023-10-29,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.07,2.81,0.3,20.4,0.84,4.2,2090.5,2091.5,120,250
2023-10-30,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.07,2.42,2.1,17.0,0.79,3.7,2090.5,2091.5,120,250
2023-10-31,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.07,2.49,1.9,10.2,0.91,3.8,2090.5,2091.5,120,250
2023-11-01,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.07,2.47,0.0,6.3,0.83,3.7,2090.5,2091.5,120,250
2023-11-02,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.06,2.36,0.0,5.2,0.8,3.6,2090.5,2091.5,120,250
2023-11-03,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.06,2.36,0.0,6.7,0.82,3.6,2090.5,2091.5,120,250
2023-11-04,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.06,2.31,0.0,9.7,0.84,3.5,2090.5,2091.5,120,250
2023-11-05,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.06,2.24,0.0,12.1,0.85,3.4,2090.5,2091.5,120,250
2023-11-06,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.06,2.31,0.0,11.4,0.83,3.5,2090.5,2091.5,120,250
2023-11-07,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.06,2.05,0.0,15.5,0.84,3.2,2090.5,2091.5,120,250
2023-11-08,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.06,2.26,0.0,12.9,0.86,3.5,2090.5,2091.5,120,250
2023-11-09,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.06,2.38,0.0,14.7,0.76,3.6,2090.5,2091.5,120,250
2023-11-10,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.06,2.36,8.0,10.7,0.79,3.6,2090.5,2091.5,120,250
2023-11-11,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.06,2.33,0.0,7.5,0.77,3.6,2090.5,2091.5,120,250
2023-11-12,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.07,2.58,0.0,7.5,0.82,3.9,2090.5,2091.5,120,250
2023-11-13,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.07,2.51,0.0,6.2,0.87,3.8,2090.5,2091.5,120,250
2023-11-14,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.07,2.47,0.0,8.9,0.84,3.7,2090.5,2091.5,120,250
2023-11-15,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.07,2.45,0.0,8.0,0.77,3.7,2090.5,2091.5,120,250
2023-11-16,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.07,2.4,0.0,11.3,0.8,3.7,2090.5,2091.5,120,250
2023-11-17,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.07,2.47,0.0,12.6,0.85,3.7,2090.5,2091.5,120,250
2023-11-18,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.07,2.47,2.6,13.8,0.79,3.7,2090.5,2091.5,120,250
2023-11-19,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.07,2.51,0.0,7.8,0.81,3.8,2090.5,2091.5,120,250
2023-11-20,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.07,2.47,0.0,6.6,0.82,3.7,2090.5,2091.5,120,250
2023-11-21,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.07,3.17,20.7,5.8,0.76,4.7,2090.5,2091.5,120,250
2023-11-22,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.11,9.2,28.2,11.3,1.1,12.4,2090.5,2091.5,120,250
2023-11-23,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.12,10.99,0.0,8.2,1.14,14.5,2090.5,2091.5,120,250
2023-11-24,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.17,23.79,0.0,7.3,1.64,29.5,2090.5,2091.5,120,250
2023-11-25,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.16,20.98,0.0,3.1,1.42,26.3,2090.5,2091.5,120,250
2023-11-26,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.14,15.54,2.0,2.8,1.24,20.0,2090.5,2091.5,120,250
2023-11-27,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.13,11.46,1.9,5.2,1.11,15.1,2090.5,2091.5,120,250
2023-11-28,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.11,8.99,0.0,1.5,1.07,12.1,2090.5,2091.5,120,250
2023-11-29,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.1,7.34,0.0,-2.0,0.99,10.1,2090.5,2091.5,120,250
2023-11-30,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.1,6.3,0.0,4.1,0.96,8.7,2090.5,2091.5,120,250
2023-12-01,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.09,5.69,5.0,6.1,1.01,8.0,2090.5,2091.5,120,250
2023-12-02,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.09,5.32,0.3,10.9,0.98,7.5,2090.5,2091.5,120,250
2023-12-03,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.09,5.91,22.1,12.0,0.9,8.3,2090.5,2091.5,120,250
2023-12-04,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.09,5.78,0.0,9.3,0.9,8.1,2090.5,2091.5,120,250
2023-12-05,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.09,5.28,0.0,5.3,0.99,7.5,2090.5,2091.5,120,250
2023-12-06,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.09,5.35,2.2,4.4,0.9,7.5,2090.5,2091.5,120,250
2023-12-07,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.09,5.3,0.0,2.7,0.98,7.5,2090.5,2091.5,120,250
2023-12-08,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.09,5.01,0.0,6.0,0.98,7.1,2090.5,2091.5,120,250
2023-12-09,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.09,5.14,0.0,6.9,0.89,7.3,2090.5,2091.5,120,250
2023-12-10,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.09,5.41,20.6,12.3,0.91,7.6,2090.5,2091.5,120,250
2023-12-11,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.14,13.75,32.7,5.1,1.23,17.8,2090.5,2091.5,120,250
2023-12-12,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.13,13.23,0.0,2.1,1.16,17.2,2090.5,2091.5,120,250
2023-12-13,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.14,15.63,0.0,3.9,1.23,20.1,2090.5,2091.5,120,250
2023-12-14,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.15,17.74,0.0,2.1,1.35,22.5,2090.5,2091.5,120,250
2023-12-15,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.14,15.52,0.0,4.7,1.35,19.9,2090.5,2091.5,120,250
2023-12-16,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.13,12.66,0.0,6.3,1.16,16.5,2090.5,2091.5,120,250
2023-12-17,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.13,11.55,5.7,7.7,1.13,15.2,2090.5,2091.5,120,250
2023-12-18,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.21,39.64,48.4,9.9,2.13,47.2,2090.5,2091.5,120,250
2023-12-19,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.23,47.57,0.0,2.2,2.3,55.9,2090.5,2091.5,120,250
2023-12-20,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.22,42.14,0.0,0.8,2.44,49.9,2090.5,2091.5,120,250
2023-12-21,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.19,31.49,0.0,2.3,1.66,38.2,2090.5,2091.5,120,250
2023-12-22,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.17,23.33,0.0,3.1,1.53,29.0,2090.5,2091.5,120,250
2023-12-23,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.15,17.96,0.0,3.9,1.42,22.8,2090.5,2091.5,120,250
2023-12-24,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.14,15.04,0.3,5.4,1.19,19.4,2090.5,2091.5,120,250
2023-12-25,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.13,12.89,0.0,6.4,1.23,16.8,2090.5,2091.5,120,250
2023-12-26,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.13,11.55,4.6,6.9,1.22,15.2,2090.5,2091.5,120,250
2023-12-27,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.13,12.64,41.2,8.8,1.14,16.5,2090.5,2091.5,120,250
2023-12-28,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.15,16.97,7.5,11.0,1.36,21.6,2090.5,2091.5,120,250
2023-12-29,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.15,17.38,0.0,8.3,1.29,22.1,2090.5,2091.5,120,250
2023-12-30,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.17,23.11,0.0,5.6,1.61,28.7,2090.5,2091.5,120,250
2023-12-31,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.17,23.11,0.0,5.5,1.58,28.7,2090.5,2091.5,120,250
2024-01-01,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.16,20.23,0.5,3.8,1.48,25.4,2090.5,2091.5,120,250
2024-01-02,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.15,17.58,0.6,3.4,1.46,22.3,2090.5,2091.5,120,250
2024-01-03,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.14,15.54,0.0,2.3,1.32,20.0,2090.5,2091.5,120,250
2024-01-04,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.14,13.71,0.1,3.6,1.31,17.8,2090.5,2091.5,120,250
2024-01-05,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.13,12.3,0.0,-0.6,1.21,16.1,2090.5,2091.5,120,250
2024-01-06,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.13,12.41,16.3,0.6,1.11,16.2,2090.5,2091.5,120,250
2024-01-07,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.15,16.79,2.1,3.1,1.36,21.4,2090.5,2091.5,120,250
2024-01-08,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.14,14.45,0.0,4.3,1.28,18.7,2090.5,2091.5,120,250
2024-01-09,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.16,21.43,27.5,5.2,1.4,26.8,2090.5,2091.5,120,250
2024-01-10,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.3,88.35,17.4,8.5,4.24,99.1,2090.5,2091.5,120,250
2024-01-11,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.37,155.4,0.0,4.7,5.06,167.3,2090.5,2091.5,120,250
2024-01-12,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.34,119.84,0.8,5.1,5.14,131.4,2090.5,2091.5,120,250
2024-01-13,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.3,90.84,7.7,8.1,3.89,101.6,2090.5,2091.5,120,250
2024-01-14,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.29,83.82,1.0,0.4,3.82,94.3,2090.5,2091.5,120,250
2024-01-15,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.28,74.98,3.0,-2.8,3.54,85.1,2090.5,2091.5,120,250
2024-01-16,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.25,59.81,5.3,-2.2,2.88,69.0,2090.5,2091.5,120,250
2024-01-17,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.23,46.89,0.0,-7.4,2.46,55.1,2090.5,2091.5,120,250
2024-01-18,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.21,37.83,0.0,-3.9,1.89,45.2,2090.5,2091.5,120,250
2024-01-19,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.19,31.71,7.1,-1.3,2.02,38.4,2090.5,2091.5,120,250
2024-01-20,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.18,27.86,0.0,-6.2,1.65,34.1,2090.5,2091.5,120,250
2024-01-21,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.17,23.56,0.0,-5.6,1.42,29.2,2090.5,2091.5,120,250
2024-01-22,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.17,22.56,0.0,-5.1,1.48,28.1,2090.5,2091.5,120,250
2024-01-23,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.16,20.32,0.0,0.5,1.41,25.5,2090.5,2091.5,120,250
2024-01-24,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.15,18.12,0.2,4.3,1.43,23.0,2090.5,2091.5,120,250
2024-01-25,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.16,19.05,4.7,14.1,1.36,24.1,2090.5,2091.5,120,250
2024-01-26,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.17,22.34,3.4,17.9,1.57,27.8,2090.5,2091.5,120,250
2024-01-27,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.18,26.05,0.0,11.6,1.6,32.1,2090.5,2091.5,120,250
2024-01-28,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.27,71.36,33.9,6.4,3.72,81.3,2090.5,2091.5,120,250
2024-01-29,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.33,111.23,2.3,5.2,4.95,122.6,2090.5,2091.5,120,250
2024-01-30,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.37,151.33,0.0,3.8,5.54,163.2,2090.5,2091.5,120,250
2024-01-31,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.33,111.91,0.2,3.8,4.6,123.3,2090.5,2091.5,120,250
2024-02-01,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.28,78.38,0.0,4.5,3.73,88.7,2090.5,2091.5,120,250
2024-02-02,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.25,60.94,2.0,7.9,2.82,70.2,2090.5,2091.5,120,250
2024-02-03,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.23,50.52,0.0,4.2,2.66,59.0,2090.5,2091.5,120,250
2024-02-04,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.22,42.36,0.0,3.2,2.36,50.2,2090.5,2091.5,120,250
2024-02-05,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.2,36.25,0.0,2.8,1.89,43.5,2090.5,2091.5,120,250
2024-02-06,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.19,31.49,0.0,1.1,1.77,38.2,2090.5,2091.5,120,250
2024-02-07,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.18,28.32,0.0,2.0,1.66,34.6,2090.5,2091.5,120,250
2024-02-08,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.18,25.82,0.0,3.9,1.55,31.8,2090.5,2091.5,120,250
2024-02-09,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.17,23.56,0.0,7.4,1.53,29.2,2090.5,2091.5,120,250
2024-02-10,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.16,21.34,1.2,10.1,1.43,26.7,2090.5,2091.5,120,250
2024-02-11,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.16,20.14,5.0,11.0,1.36,25.3,2090.5,2091.5,120,250
2024-02-12,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.15,18.96,0.6,8.5,1.43,24.0,2090.5,2091.5,120,250
2024-02-13,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.18,25.6,26.6,5.1,1.71,31.6,2090.5,2091.5,120,250
2024-02-14,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.23,47.57,0.0,3.8,2.31,55.9,2090.5,2091.5,120,250
2024-02-15,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.29,85.4,0.0,1.7,3.76,96.0,2090.5,2091.5,120,250
2024-02-16,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.27,72.26,0.0,4.9,3.38,82.2,2090.5,2091.5,120,250
2024-02-17,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.24,56.18,5.2,2.3,2.76,65.1,2090.5,2091.5,120,250
2024-02-18,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.23,46.89,0.0,-0.1,2.36,55.1,2090.5,2091.5,120,250
2024-02-19,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.21,41.0,0.0,2.6,2.32,48.7,2090.5,2091.5,120,250
2024-02-20,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.2,36.25,0.0,1.2,2.14,43.5,2090.5,2091.5,120,250
2024-02-21,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.19,32.39,0.0,1.4,1.98,39.2,2090.5,2091.5,120,250
2024-02-22,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.19,29.45,4.2,3.3,1.79,35.9,2090.5,2091.5,120,250
2024-02-23,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.18,28.32,1.7,7.2,1.94,34.6,2090.5,2091.5,120,250
2024-02-24,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.2,33.53,0.0,6.6,2.13,40.5,2090.5,2091.5,120,250
2024-02-25,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.22,43.04,0.0,0.7,2.26,50.9,2090.5,2091.5,120,250
2024-02-26,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.21,40.1,0.0,6.9,2.18,47.7,2090.5,2091.5,120,250
2024-02-27,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.2,36.02,0.6,11.4,2.17,43.2,2090.5,2091.5,120,250
2024-02-28,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.2,33.07,13.1,15.0,1.86,39.9,2090.5,2091.5,120,250
2024-02-29,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.19,31.71,2.0,4.1,1.93,38.4,2090.5,2091.5,120,250
2024-03-01,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.19,32.17,0.0,3.9,1.91,38.9,2090.5,2091.5,120,250
2024-03-02,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.2,35.11,17.4,7.8,1.94,42.2,2090.5,2091.5,120,250
2024-03-03,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.22,44.85,0.0,9.8,2.34,52.9,2090.5,2091.5,120,250
2024-03-04,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.23,50.74,0.0,12.0,2.39,59.3,2090.5,2091.5,120,250
2024-03-05,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.23,49.61,20.0,10.9,2.48,58.1,2090.5,2091.5,120,250
2024-03-06,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.23,47.57,11.8,9.7,2.23,55.9,2090.5,2091.5,120,250
2024-03-07,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.22,43.49,2.8,12.5,2.59,51.4,2090.5,2091.5,120,250
2024-03-08,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.21,38.96,0.0,9.6,2.32,46.5,2090.5,2091.5,120,250
2024-03-09,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.21,38.06,26.4,7.3,2.25,45.5,2090.5,2091.5,120,250
2024-03-10,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.27,72.94,3.4,6.5,3.46,82.9,2090.5,2091.5,120,250
2024-03-11,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.36,137.05,0.0,5.2,5.29,148.9,2090.5,2091.5,120,250
2024-03-12,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.32,106.92,0.0,10.6,4.95,118.2,2090.5,2091.5,120,250
2024-03-13,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.28,78.61,0.0,14.1,3.8,88.9,2090.5,2091.5,120,250
2024-03-14,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.25,61.84,0.0,14.3,3.14,71.2,2090.5,2091.5,120,250
2024-03-15,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.24,51.65,0.8,18.3,2.5,60.3,2090.5,2091.5,120,250
2024-03-16,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.22,45.53,0.6,12.7,2.45,53.6,2090.5,2091.5,120,250
2024-03-17,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.22,41.91,0.0,13.4,2.2,49.7,2090.5,2091.5,120,250
2024-03-18,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.21,37.38,0.0,7.4,1.97,44.7,2090.5,2091.5,120,250
2024-03-19,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.2,33.3,0.0,4.1,1.84,40.2,2090.5,2091.5,120,250
2024-03-20,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.19,30.36,0.0,9.6,1.88,36.9,2090.5,2091.5,120,250
2024-03-21,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.18,27.18,0.0,3.7,1.81,33.3,2090.5,2091.5,120,250
2024-03-22,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.17,24.69,0.0,4.9,1.52,30.5,2090.5,2091.5,120,250
2024-03-23,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.18,27.86,46.2,8.1,1.9,34.1,2090.5,2091.5,120,250
2024-03-24,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.2,34.21,0.0,4.3,2.12,41.2,2090.5,2091.5,120,250
2024-03-25,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.2,33.3,0.0,5.3,1.91,40.2,2090.5,2091.5,120,250
2024-03-26,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.19,31.04,0.0,7.3,1.82,37.7,2090.5,2091.5,120,250
2024-03-27,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.19,29.22,11.4,7.1,1.79,35.6,2090.5,2091.5,120,250
2024-03-28,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.18,27.41,5.1,8.6,1.81,33.6,2090.5,2091.5,120,250
2024-03-29,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.18,25.37,0.0,8.9,1.62,31.3,2090.5,2091.5,120,250
2024-03-30,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.17,23.56,0.0,10.0,1.5,29.2,2090.5,2091.5,120,250
2024-03-31,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.17,22.49,6.9,12.2,1.57,28.0,2090.5,2091.5,120,250
2024-04-01,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.17,23.11,4.3,11.8,1.41,28.7,2090.5,2091.5,120,250
2024-04-02,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.19,31.71,7.3,10.4,1.9,38.4,2090.5,2091.5,120,250
2024-04-03,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.31,96.05,24.7,10.1,4.5,107.0,2090.5,2091.5,120,250
2024-04-04,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.41,187.57,10.4,7.3,5.12,199.3,2090.5,2091.5,120,250
2024-04-05,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.4,184.63,0.9,7.3,5.24,196.4,2090.5,2091.5,120,250
2024-04-06,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.34,121.2,0.1,7.0,5.16,132.8,2090.5,2091.5,120,250
2024-04-07,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.29,86.99,0.0,9.3,4.06,97.6,2090.5,2091.5,120,250
2024-04-08,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.27,68.19,0.0,11.5,3.25,77.9,2090.5,2091.5,120,250
2024-04-09,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.25,56.86,0.1,16.6,2.7,65.9,2090.5,2091.5,120,250
2024-04-10,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.23,49.16,3.1,17.7,2.5,57.6,2090.5,2091.5,120,250
2024-04-11,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.22,42.36,4.1,18.0,2.27,50.2,2090.5,2091.5,120,250
2024-04-12,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.21,39.42,21.4,16.8,2.31,47.0,2090.5,2091.5,120,250
2024-04-13,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.23,50.52,0.2,13.3,2.79,59.0,2090.5,2091.5,120,250
2024-04-14,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.28,74.53,0.0,15.5,3.54,84.6,2090.5,2091.5,120,250
2024-04-15,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.29,82.01,0.0,20.1,3.6,92.4,2090.5,2091.5,120,250
2024-04-16,TAO-WY,渭源,洮河,洮河,35.137,104.211,upstream,2088.26,67.05,0.0,17.7,3.07,76.7,2090.5,2091.5,120,250
